id,category,link
733,None,https://stockx.com/fr-fr/nike-air-max-90-terrascape-crater-foam-black-white
734,None,https://stockx.com/fr-fr/new-balance-550-aime-leon-dore-grey-suede
735,None,https://stockx.com/fr-fr/nike-air-max-270-black-white-w
736,None,https://stockx.com/fr-fr/nike-air-force-1-low-anniversary-edition-bronx-origins
737,None,https://stockx.com/fr-fr/new-balance-990v2-salehe-bembury-sand-be-the-time
738,None,https://stockx.com/fr-fr/nike-blazer-mid-77-vintage-mismatched-swoosh-blue-red
739,None,https://stockx.com/fr-fr/nike-dunk-low-chenille-swoosh-sail-grand-purple
740,None,https://stockx.com/fr-fr/nike-air-more-uptempo-black-silver-w
741,None,https://stockx.com/fr-fr/air-jordan-1-low-bordeaux-gs
742,None,https://stockx.com/fr-fr/nike-air-more-uptempo-96-limestone-valerian-blue
743,None,https://stockx.com/fr-fr/nike-air-max-90-gore-tex-photodust
744,None,https://stockx.com/fr-fr/new-balance-327-sea-salt-golden-hour-gum-w
745,None,https://stockx.com/fr-fr/new-balance-9060-lunar-new-year-grey
746,None,https://stockx.com/fr-fr/ugg-tasman-slipper-dive-blue
747,None,https://stockx.com/fr-fr/new-balance-9060-sea-salt-white
748,None,https://stockx.com/fr-fr/nike-air-force-1-low-just-do-it-white-red-teal
749,None,https://stockx.com/fr-fr/air-jordan-23-year-of-the-rabbit
750,None,https://stockx.com/fr-fr/a-bathing-ape-bape-sta-white-navy
751,None,https://stockx.com/fr-fr/nike-sb-dunk-low-valour-blue-team-maroon
752,None,https://stockx.com/fr-fr/nike-dunk-low-emb-nba-75th-anniversary-chicago-gs
753,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-og-dark-marina-blue-gs
754,None,https://stockx.com/fr-fr/nike-dunk-low-harvest-moon-w
755,None,https://stockx.com/fr-fr/nike-dunk-low-easter-2022-w
756,None,https://stockx.com/fr-fr/new-balance-550-white-grey-dark-grey
757,None,https://stockx.com/fr-fr/air-jordan-1-high-og-seafoam-w
758,None,https://stockx.com/fr-fr/air-jordan-1-mid-se-brown-basalt-oatmeal-w
759,None,https://stockx.com/fr-fr/nike-dunk-low-varsity-green
760,None,https://stockx.com/fr-fr/nike-sb-dunk-low-cherry
761,None,https://stockx.com/fr-fr/nike-dunk-low-snakeskin-washed-teal-bleached-coral
762,None,https://stockx.com/fr-fr/nike-ldwaffle-clot-sacai-net-orange-blaze
763,None,https://stockx.com/fr-fr/nike-blazer-low-77-vintage-white-black
764,None,https://stockx.com/fr-fr/nike-ld-waffle-sf-sacai-fragment-grey
765,None,https://stockx.com/fr-fr/air-jordan-1-mid-edge-glow-gs
766,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-court-purple-w
767,None,https://stockx.com/fr-fr/nike-dunk-low-jackie-robinson-gs
768,None,https://stockx.com/fr-fr/air-jordan-5-retro-what-the
769,None,https://stockx.com/fr-fr/air-jordan-1-low-bulls-gs
770,None,https://stockx.com/fr-fr/nike-kobe-6-protro-grinch
771,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-v2-flax
772,None,https://stockx.com/fr-fr/nike-dunk-low-lx-lisa-leslie-w
773,None,https://stockx.com/fr-fr/nike-air-max-1-clot-kiss-of-death-2021
774,None,https://stockx.com/fr-fr/air-jordan-13-retro-flint-2020
775,None,https://stockx.com/fr-fr/adidas-ultra-boost-22-triple-black
776,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-v2-ash-blue
777,None,https://stockx.com/fr-fr/nike-terminator-high-georgetown-2022
778,None,https://stockx.com/fr-fr/air-air-jordan-1-low-university-gold-white-gs
779,None,https://stockx.com/fr-fr/new-balance-993-joe-freshgoods-performance-art-arctic-blue
780,None,https://stockx.com/fr-fr/hoka-one-one-clifton-8-eggnog-shifting-sand-w
781,None,https://stockx.com/fr-fr/air-jordan-12-retro-low-golf-french-blue
782,None,https://stockx.com/fr-fr/nike-air-max-90-se-animal-white-w
783,None,https://stockx.com/fr-fr/air-jordan-9-retro-boot-military-brown
784,None,https://stockx.com/fr-fr/nike-air-force-1-low-07-lv8-pearl-white-sesame
785,None,https://stockx.com/fr-fr/nike-air-vapormax-plus-black-metallic-gold
786,None,https://stockx.com/fr-fr/nike-dunk-high-lxx-black-flax-w
787,None,https://stockx.com/fr-fr/new-balance-550-white-black-rain-cloud-gs
788,None,https://stockx.com/fr-fr/air-jordan-1-low-sunset-haze-w
789,None,https://stockx.com/fr-fr/adidas-yeezy-500-blush
790,None,https://stockx.com/fr-fr/air-jordan-3-retro-muslin
791,None,https://stockx.com/fr-fr/air-jordan-1-mid-banned-2020
792,None,https://stockx.com/fr-fr/air-jordan-4-retro-blank-canvas-w
793,None,https://stockx.com/fr-fr/nike-dunk-low-prm-cider
794,None,https://stockx.com/fr-fr/puma-lamelo-ball-mb01-iridescent-dreams
795,None,https://stockx.com/fr-fr/air-jordan-1-mid-university-blue-grey
796,None,https://stockx.com/fr-fr/nike-dunk-low-wolf-grey-pure-platinum
797,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-og-heritage-gs
798,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-v2-ash-pearl-2021
799,None,https://stockx.com/fr-fr/nike-air-trainer-sc-high-auburn
800,None,https://stockx.com/fr-fr/adidas-adilette-22-slides-grey
801,None,https://stockx.com/fr-fr/air-jordan-5-retro-low-psg-2022
802,None,https://stockx.com/fr-fr/nike-air-trainer-1-sp-dark-smoke-grey
803,None,https://stockx.com/fr-fr/air-jordan-1-high-zoom-air-cmft-crater-purple
804,None,https://stockx.com/fr-fr/air-jordan-2-retro-maison-chateau-rouge
805,None,https://stockx.com/fr-fr/nike-air-max-1-light-madder-root
806,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-og-pollen-gs
807,None,https://stockx.com/fr-fr/air-jordan-7-retro-se-sapphire
808,None,https://stockx.com/fr-fr/nike-air-max-95-triple-black-2020
809,None,https://stockx.com/fr-fr/air-jordan-4-retro-military-black-td
810,None,https://stockx.com/fr-fr/air-jordan-1-mid-orange-black-w
811,None,https://stockx.com/fr-fr/nike-lebron-20-miami-heat
812,None,https://stockx.com/fr-fr/new-balance-2002r-marblehead-light-aluminum
813,None,https://stockx.com/fr-fr/alexander-mcqueen-oversized-ivory-black
814,None,https://stockx.com/fr-fr/nike-air-force-1-07-qs-love-letter
815,None,https://stockx.com/fr-fr/nike-kyrie-8-infinity-mother-nature-father-time
816,None,https://stockx.com/fr-fr/nike-dunk-low-bordeaux-w
817,None,https://stockx.com/fr-fr/nike-air-huarache-triple-black-2021
818,None,https://stockx.com/fr-fr/nike-dunk-high-chocolate
819,None,https://stockx.com/fr-fr/nike-air-max-97-black-white
820,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-black-metallic-gold-2020-gs
821,None,https://stockx.com/fr-fr/ugg-classic-mini-platform-boot-chestnut-w
822,None,https://stockx.com/fr-fr/nike-acg-mountain-fly-low-gore-tex-se-dark-smoke-grey
823,None,https://stockx.com/fr-fr/nike-kd-15-black-royal-tint
824,None,https://stockx.com/fr-fr/adidas-superstar-core-black-cloud-white-gold
825,None,https://stockx.com/fr-fr/nike-dunk-high-1985-pink-denim
826,None,https://stockx.com/fr-fr/nike-dunk-low-white-gypsy-rose-td
827,None,https://stockx.com/fr-fr/new-balance-327-moonbeam-classic-burgundy-w
828,None,https://stockx.com/fr-fr/nike-sb-dunk-high-decon-gorge-green
829,None,https://stockx.com/fr-fr/nike-terminator-high-cocoa-snake-2022
830,None,https://stockx.com/fr-fr/nike-air-max-90-phantom-coconut-milk
831,None,https://stockx.com/fr-fr/nike-air-force-1-low-chili-pepper
832,None,https://stockx.com/fr-fr/nike-air-max-90-futura-tan-w
833,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-v2-cream-white-i
834,None,https://stockx.com/fr-fr/nike-kd-15-tb-black-white
835,None,https://stockx.com/fr-fr/new-balance-1906d-protection-pack-turtledove
836,None,https://stockx.com/fr-fr/ugg-tasman-slipper-carnation-w
837,None,https://stockx.com/fr-fr/nike-dunk-low-prm-halloween-2021
838,None,https://stockx.com/fr-fr/new-balance-550-au-lait-w
839,None,https://stockx.com/fr-fr/nike-dunk-low-retro-sun-club-wheat-grass-orange
840,None,https://stockx.com/fr-fr/nike-dunk-low-retro-sun-club-wheat-grass-orange
841,None,https://stockx.com/fr-fr/nike-air-max-1-premium-blueprint
842,None,https://stockx.com/fr-fr/nike-air-max-90-terrascape-rattan-black
843,None,https://stockx.com/fr-fr/nike-dunk-low-union-grey-purple
844,None,https://stockx.com/fr-fr/air-jordan-1-mid-se-white-pine-green-smoke-grey-gs
845,None,https://stockx.com/fr-fr/nike-hot-step-air-terra-drake-nocta
846,None,https://stockx.com/fr-fr/air-jordan-1-mid-tan-gum
847,None,https://stockx.com/fr-fr/adidas-yeezy-450-cloud-white
848,None,https://stockx.com/fr-fr/air-jordan-1-low-inside-out-black
849,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-lucky-green-w
850,None,https://stockx.com/fr-fr/nike-go-flyease-black-gum
851,None,https://stockx.com/fr-fr/air-jordan-1-low-og-neutral-grey
852,None,https://stockx.com/fr-fr/air-jordan-3-retro-multi-camo
853,None,https://stockx.com/fr-fr/nike-air-max-2013-stussy-fossil
854,None,https://stockx.com/fr-fr/air-jordan-1-mid-triple-white-gs
855,None,https://stockx.com/fr-fr/nike-air-trainer-1-utility-sp-light-smoke-grey-honeydew-particle-grey
856,None,https://stockx.com/fr-fr/new-balance-2002r-bone-light-aluminum
857,None,https://stockx.com/fr-fr/new-balance-m2002-protection-pack-sea-salt
858,None,https://stockx.com/fr-fr/air-jordan-5-retro-off-white-sail
859,None,https://stockx.com/fr-fr/air-jordan-12-retro-stealth-gs
860,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-university-blue-td
861,None,https://stockx.com/fr-fr/nike-ryz-365-white-w
862,None,https://stockx.com/fr-fr/air-jordan-1-mid-sanddrift-w
863,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-v2-yecheil
864,None,https://stockx.com/fr-fr/nike-dunk-low-velvet-brown-black
865,None,https://stockx.com/fr-fr/nike-dunk-low-dark-beetroot
866,None,https://stockx.com/fr-fr/air-jordan-4-retro-union-off-noir
867,None,https://stockx.com/fr-fr/adidas-samba-classic-black-white-dark-gum
868,None,https://stockx.com/fr-fr/crocs-all-terrain-clog-carrots
869,None,https://stockx.com/fr-fr/adidas-superstar-hello-kitty-w
870,None,https://stockx.com/fr-fr/nike-kyrie-low-5-1-world-1-people-orchid
871,None,https://stockx.com/fr-fr/ugg-classic-ultra-mini-platform-black-w
872,None,https://stockx.com/fr-fr/nike-air-max-270-triple-red
873,None,https://stockx.com/fr-fr/nike-sb-dunk-low-classic-green
874,None,https://stockx.com/fr-fr/nike-air-max-plus-og-scarab-2022
875,None,https://stockx.com/fr-fr/nike-air-max-plus-black-silver-white
876,None,https://stockx.com/fr-fr/nike-dunk-high-1985-arctic-orange-w
877,None,https://stockx.com/fr-fr/nike-air-more-uptempo-copy-paste-white
878,None,https://stockx.com/fr-fr/air-jordan-1-low-se-pomegranate-w
879,None,https://stockx.com/fr-fr/nike-lebron-9-king-of-la-2022
880,None,https://stockx.com/fr-fr/adidas-forum-low-white-black
881,None,https://stockx.com/fr-fr/new-balance-990v3-patta-keep-your-family-close
882,None,https://stockx.com/fr-fr/nike-air-ship-team-orange
883,None,https://stockx.com/fr-fr/ugg-classic-ultra-mini-boot-grey-w
884,None,https://stockx.com/fr-fr/air-jordan-1-mid-triple-black-2022
885,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-v2-core-black-red-infants
886,None,https://stockx.com/fr-fr/converse-geo-forma-boot-a-cold-wall-lily-white
887,None,https://stockx.com/fr-fr/new-balance-990v3-miusa-teddy-santis-season-2-green-olive
888,None,https://stockx.com/fr-fr/li-ning-way-of-wade-10-mint
889,None,https://stockx.com/fr-fr/air-jordan-nu-retro-1-low-varsity-red-black
890,None,https://stockx.com/fr-fr/nike-air-dunk-jumbo-mint-foam
891,None,https://stockx.com/fr-fr/new-balance-550-white-purple-w
892,None,https://stockx.com/fr-fr/air-jordan-nu-retro-1-low-jayson-tatum-u-city
893,None,https://stockx.com/fr-fr/nike-lebron-20-liverpool
894,None,https://stockx.com/fr-fr/air-jordan-6-retro-unc-white-gs
895,None,https://stockx.com/fr-fr/adidas-ultra-boost-40-dna-white
896,None,https://stockx.com/fr-fr/nike-sb-dunk-low-polaroid
897,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-stage-haze-gs
898,None,https://stockx.com/fr-fr/air-jordan-1-mid-triple-white-2-2020
899,None,https://stockx.com/fr-fr/adidas-yeezy-boost-700-mnvn-geode
900,None,https://stockx.com/fr-fr/adidas-yeezy-boost-700-hi-red-red
901,None,https://stockx.com/fr-fr/nike-dunk-low-jackie-robinson
902,None,https://stockx.com/fr-fr/air-jordan-1-low-unc-2021
903,None,https://stockx.com/fr-fr/nike-cortez-40-sacai-white-university-red-blue
904,None,https://stockx.com/fr-fr/new-balance-550-white-pink-w
905,None,https://stockx.com/fr-fr/air-jordan-3-retro-dark-iris-gs
906,None,https://stockx.com/fr-fr/air-jordan-2-retro-union-rattan
907,None,https://stockx.com/fr-fr/nike-dunk-low-georgetown
908,None,https://stockx.com/fr-fr/nike-dunk-low-essential-paisley-pack-barley
909,None,https://stockx.com/fr-fr/air-jordan-1-mid-barcelona-sweater
910,None,https://stockx.com/fr-fr/nike-dunk-low-shimmer-white-metallic-silver-w
911,None,https://stockx.com/fr-fr/air-jordan-1-mid-black-royal-tumbled-leather
912,None,https://stockx.com/fr-fr/nike-dunk-low-reverse-unc-w
913,None,https://stockx.com/fr-fr/nike-lebron-18-low-wile-e-vs-roadrunner-space-jam
914,None,https://stockx.com/fr-fr/air-jordan-1-mid-elephant-print
915,None,https://stockx.com/fr-fr/air-air-jordan-1-low-vintage-grey-gs
916,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-v2-mono-mist
917,None,https://stockx.com/fr-fr/nike-air-max-1-patta-waves-monarch-with-bracelet
918,None,https://stockx.com/fr-fr/adidas-yeezy-boost-700-hi-res-blue
919,None,https://stockx.com/fr-fr/nike-sb-dunk-low-crushed-dc
920,None,https://stockx.com/fr-fr/nike-sb-dunk-low-crushed-dc
921,None,https://stockx.com/fr-fr/air-jordan-6-retro-black-infrared-2019
922,None,https://stockx.com/fr-fr/nike-sb-dunk-high-faust-black-gold
923,None,https://stockx.com/fr-fr/nike-dunk-low-nh-cacao-wow
924,None,https://stockx.com/fr-fr/nike-air-max-95-nh-ironstone-celery
925,None,https://stockx.com/fr-fr/air-jordan-1-retro-high-shattered-backboard-3
926,None,https://stockx.com/fr-fr/nike-air-force-1-low-nola
927,None,https://stockx.com/fr-fr/nike-air-max-90-recraft-wolf-grey
928,None,https://stockx.com/fr-fr/air-jordan-1-mid-pinksicle-safety-orange-gs
929,None,https://stockx.com/fr-fr/nike-dunk-high-lakers
930,None,https://stockx.com/fr-fr/nike-dunk-high-washed-denim-pack-w
931,None,https://stockx.com/fr-fr/air-jordan-1-retro-low-solefly
932,None,https://stockx.com/fr-fr/nike-shox-ride-2-supreme-white-grey-fog
933,None,https://stockx.com/fr-fr/new-balance-550-white-black-rain-cloud
934,None,https://stockx.com/fr-fr/jordan-11-retro-space-jams-2016
935,None,https://stockx.com/fr-fr/nike-dunk-low-cactus-plant-flea-market-grinch
936,None,https://stockx.com/fr-fr/nike-air-force-1-low-07-fresh-white
937,None,https://stockx.com/fr-fr/nike-lebron-3-bbz-2022
938,None,https://stockx.com/fr-fr/nike-air-terra-forma-off-white-white
939,None,https://stockx.com/fr-fr/lanvin-leather-curb-white-ivory
940,None,https://stockx.com/fr-fr/nike-air-force-1-low-07-se-40th-anniversary-edition-sail-team-red-w
941,None,https://stockx.com/fr-fr/adidas-adifom-q-black-carbon
942,None,https://stockx.com/fr-fr/air-jordan-12-low-golf-playoff
943,None,https://stockx.com/fr-fr/ugg-classic-short-ii-boot-black-w
944,None,https://stockx.com/fr-fr/air-jordan-1-low-se-gold-toe-gs
945,None,https://stockx.com/fr-fr/adidas-samba-pharrell-human-race-white
946,None,https://stockx.com/fr-fr/nike-air-more-uptempo-red-toe
947,None,https://stockx.com/fr-fr/air-jordan-1-mid-lakers-2022-gs
948,None,https://stockx.com/fr-fr/air-jordan-1-low-triple-black-2022
949,None,https://stockx.com/fr-fr/adidas-samba-og-collegiate-green-gum
950,None,https://stockx.com/fr-fr/air-jordan-1-retro-low-golf-black-croc
951,None,https://stockx.com/fr-fr/new-balance-1906r-cordura-gray
952,None,https://stockx.com/fr-fr/air-jordan-6-rings-black-infrared
953,None,https://stockx.com/fr-fr/nike-dunk-low-se-copper-swoosh-gs
954,None,https://stockx.com/fr-fr/nike-air-max-97-gold-bullet-2023
955,None,https://stockx.com/fr-fr/nike-dunk-low-ironstone
956,None,https://stockx.com/fr-fr/a-bathing-ape-bape-sta-patent-leather-white-blue-2023
957,None,https://stockx.com/fr-fr/nike-dunk-low-goldenrod
958,None,https://stockx.com/fr-fr/adidas-yeezy-boost-350-turtle-dove-2022
959,None,https://stockx.com/fr-fr/air-jordan-1-low-triple-white-tumbled-leather
